"muni_cvegeo","muni_name","muni_state","muni_coalition","muni_pop","muni_area_km2","match_rank","match_cvegeo","match_name","match_state","match_coalition","match_pop","match_area_km2","mahalanobis_dist"
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,2,"15037","Huixquilucan","México","PAN",284965,140,1.0502
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.111
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,4,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.6861
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,1,"15051","Lerma","México","PAN/PRI/PRD",170327,229.44,0.3719
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,2,"15118","Zinacantepec","México","PAN/PRI/PRD",203872,308.79,0.4334
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,3,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.5241
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,4,"21177","Tlacotepec de Benito Juárez","Puebla","PAN/PRI/PRD",54757,395.21,0.7535
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,1,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.4932
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,2,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.5416
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.7717
"15014","Atlacomulco","México","MORENA/PVEM/PT",109384,256.77,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,1.0811
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,1,"17009","Huitzilac","Morelos","MC",24515,187.72,0.2517
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,2,"17003","Axochiapan","Morelos","MC",39174,141.15,0.2566
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,3,"15052","Malinalco","México","MC",28155,208.83,0.2627
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,4,"21089","Jopala","Puebla","MC",12131,168.76,0.7064
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.4076
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,2,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.495
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.1269
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.4094
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,1,"15065","Otumba","México","PAN/PRI/PRD",36331,140.79,0.2186
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,2,"21183","Tlaola","Puebla","PAN/PRI/PRD",20433,141.83,0.315
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,3,"21069","Huaquechula","Puebla","PAN/PRI/PRD",29233,230.64,0.3435
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,4,"15097","Texcaltitlán","México","PAN/PRI/PRD",18482,145.07,0.3785
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,1,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.3636
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,2,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.5758
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,3,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.6488
"15015","Atlautla","México","MORENA/PVEM/PT",31900,167.19,4,"21166","Tepeojuma","Puebla","PRI/PRD",8918,131.62,0.884
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,1,"15063","Ocuilan","México","MC",36223,384.27,0.2898
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,2,"15052","Malinalco","México","MC",28155,208.83,0.3013
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,3,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.368
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,4,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.3902
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.0948
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.9403
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.653
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,4,"21005","Acteopan","Puebla","PAN",3070,75.08,1.7604
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,1,"21172","Tetela de Ocampo","Puebla","PAN/PRI/PRD",27216,326.3,0.1564
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,2,"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,0.2028
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,3,"21069","Huaquechula","Puebla","PAN/PRI/PRD",29233,230.64,0.2104
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,4,"21180","Tlahuapan","Puebla","PAN/PRI/PRD",41547,311.73,0.2461
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,1,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.245
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,2,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.2497
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,3,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.7455
"15016","Axapusco","México","MORENA/PVEM/PT",29128,285,4,"21112","Petlalcingo","Puebla","PRI/PRD",9350,231.97,0.7886
"15017","Ayapango","México","PRI/PRD",10053,50.57,1,"21057","Honey","Puebla","MC",6687,63,0.4182
"15017","Ayapango","México","PRI/PRD",10053,50.57,2,"17022","Tetela del Volcán","Morelos","MC",14853,78.92,0.4451
"15017","Ayapango","México","PRI/PRD",10053,50.57,3,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.4566
"15017","Ayapango","México","PRI/PRD",10053,50.57,4,"15061","Nopaltepec","México","MC",10351,82.08,0.4735
"15017","Ayapango","México","PRI/PRD",10053,50.57,1,"17032","Zacualpan de Amilpas","Morelos","MORENA/PVEM/PT",9965,53.51,0.0582
"15017","Ayapango","México","PRI/PRD",10053,50.57,2,"15034","Ecatzingo","México","MORENA/PVEM/PT",10827,53.1,0.0604
"15017","Ayapango","México","PRI/PRD",10053,50.57,3,"21039","Cuautempan","Puebla","MORENA/PVEM/PT",9837,60.7,0.1863
"15017","Ayapango","México","PRI/PRD",10053,50.57,4,"17027","Totolapan","Morelos","MORENA/PVEM/PT",12750,59.51,0.1969
"15017","Ayapango","México","PRI/PRD",10053,50.57,1,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.2849
"15017","Ayapango","México","PRI/PRD",10053,50.57,2,"21033","Cohuecan","Puebla","PAN",5403,47.34,0.4362
"15017","Ayapango","México","PRI/PRD",10053,50.57,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.5346
"15017","Ayapango","México","PRI/PRD",10053,50.57,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.8678
"15017","Ayapango","México","PRI/PRD",10053,50.57,1,"21008","Ahuazotepec","Puebla","PAN/PRI/PRD",11439,60.1,0.1679
"15017","Ayapango","México","PRI/PRD",10053,50.57,2,"21068","Hermenegildo Galeana","Puebla","PAN/PRI/PRD",7011,49.81,0.258
"15017","Ayapango","México","PRI/PRD",10053,50.57,3,"21167","Tepetzintla","Puebla","PAN/PRI/PRD",10373,70.11,0.3172
"15017","Ayapango","México","PRI/PRD",10053,50.57,4,"21075","Hueyapan","Puebla","PAN/PRI/PRD",13080,74.45,0.3719
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,1,"17003","Axochiapan","Morelos","MC",39174,141.15,0.5901
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,2,"15115","Xonacatlán","México","MC",54633,53.21,0.6151
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,3,"15095","Tepotzotlán","México","MC",103696,205.75,0.6666
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,4,"17026","Tlayacapan","Morelos","MC",19408,56.86,0.9229
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,1,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.7002
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.9255
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,3,"15037","Huixquilucan","México","PAN",284965,140,0.9875
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,4,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,1.3132
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,1,"17028","Xochitepec","Morelos","PAN/PRI/PRD",73539,92.99,0.1189
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,2,"21106","Ocoyucan","Puebla","PAN/PRI/PRD",42669,119.67,0.4202
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,3,"17018","Temixco","Morelos","PAN/PRI/PRD",122263,102.33,0.421
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,4,"17030","Yecapixtla","Morelos","PAN/PRI/PRD",56083,172.27,0.5795
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,1,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,0.1868
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.2117
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,3,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.6162
"15018","Calimaya","México","MORENA/PVEM/PT",68489,102.08,4,"21107","Olintla","Puebla","PRI/PRD",11993,62.66,1.2104
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,1,"15028","Chiautla","México","MC",30045,19.6,0.145
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,2,"15115","Xonacatlán","México","MC",54633,53.21,0.873
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,3,"15094","Tepetlixpa","México","MC",20500,42.51,0.9212
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,4,"21013","Altepexi","Puebla","MC",22629,47.09,0.967
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,1,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,0.9724
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.0691
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,3,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.213
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,4,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.7074
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,1,"15100","Tezoyuca","México","PAN/PRI/PRD",47044,15.97,0.369
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,2,"15072","Rayón","México","PAN/PRI/PRD",15972,22.6,0.6345
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,3,"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,0.6408
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,4,"15076","San Mateo Atenco","México","PAN/PRI/PRD",97418,20.97,0.7075
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,1,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,0.2329
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,2,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,0.9899
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,3,"21084","Ixtepec","Puebla","PRI/PRD",6950,19.41,1.1927
"15019","Capulhuac","México","MORENA/PVEM/PT",36921,21.07,4,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,1.2833
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,1,"15115","Xonacatlán","México","MC",54633,53.21,1.416
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,2,"15028","Chiautla","México","MC",30045,19.6,1.5792
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,3,"21013","Altepexi","Puebla","MC",22629,47.09,1.9817
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,4,"15094","Tepetlixpa","México","MC",20500,42.51,2.0103
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,1,"15070","La Paz","México","MORENA/PVEM/PT",304088,37.15,0.0715
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,2,"15122","Valle de Chalco Solidaridad","México","MORENA/PVEM/PT",391731,46.49,0.3068
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,3,"15029","Chicoloapan","México","MORENA/PVEM/PT",200750,41.04,0.3686
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,4,"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,0.4442
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,1,"15037","Huixquilucan","México","PAN",284965,140,1.3955
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,2.0693
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,2.3503
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,4,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,2.3844
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,1,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,1.5469
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,1.6534
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,3,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,1.6711
"15020","Coacalco de Berriozábal","México","PAN/PRI/PRD",293444,34.44,4,"15009","Amecameca","México","PRI/PRD",53441,175.47,2.3155
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,1,"21045","Chalchicomula de Sesma","Puebla","MC",47410,387.65,0.2865
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,2,"15063","Ocuilan","México","MC",36223,384.27,0.3037
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,3,"15052","Malinalco","México","MC",28155,208.83,0.3305
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,4,"21179","Tlachichuca","Puebla","MC",31639,419.12,0.439
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,1,"21094","Libres","Puebla","MORENA/PVEM/PT",37257,273.08,0.0509
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,2,"21051","Chietla","Puebla","MORENA/PVEM/PT",37030,324.19,0.1305
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,3,"15026","Chapa de Mota","México","MORENA/PVEM/PT",31737,290.28,0.146
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,4,"15112","Villa del Carbón","México","MORENA/PVEM/PT",51498,301.07,0.1999
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,1,"21195","Vicente Guerrero","Puebla","PAN",26559,260.09,0.2603
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,2,"21050","Chichiquila","Puebla","PAN",26928,108.51,0.9203
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.6398
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,4,"15037","Huixquilucan","México","PAN",284965,140,1.8056
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,1,"21035","Coxcatlán","Puebla","PRI/PRD",20653,248.85,0.4339
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,2,"21217","Zoquitlán","Puebla","PRI/PRD",20335,268.34,0.4507
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,3,"15009","Amecameca","México","PRI/PRD",53441,175.47,0.6059
"15021","Coatepec Harinas","México","PAN/PRI/PRD",38643,287.9,4,"15114","Villa Victoria","México","PRI/PRD",108196,421.43,0.7282
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,1,"15028","Chiautla","México","MC",30045,19.6,0.4964
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,2,"21020","Atoyatempan","Puebla","MC",7704,26.76,0.8849
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,3,"15094","Tepetlixpa","México","MC",20500,42.51,1.0143
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,4,"21013","Altepexi","Puebla","MC",22629,47.09,1.1073
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,1,"15027","Chapultepec","México","MORENA/PVEM/PT",12772,11.38,0.2381
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,2,"21102","Nealtican","Puebla","MORENA/PVEM/PT",14075,18.55,0.2596
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,3,"21090","Juan C. Bonilla","Puebla","MORENA/PVEM/PT",23783,22.3,0.4484
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,4,"21144","San Salvador Huixcolotla","Puebla","MORENA/PVEM/PT",16790,23.6,0.4596
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,1,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,0.3333
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,1.068
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,3,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.1826
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,4,"21033","Cohuecan","Puebla","PAN",5403,47.34,1.5673
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,1,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,0.6162
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,2,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,0.6411
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,3,"21084","Ixtepec","Puebla","PRI/PRD",6950,19.41,0.7056
"15022","Cocotitlán","México","PAN/PRI/PRD",15107,14.57,4,"21028","Camocuautla","Puebla","PRI/PRD",2758,15.98,1.2686
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,1,"15115","Xonacatlán","México","MC",54633,53.21,0.3061
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,2,"21013","Altepexi","Puebla","MC",22629,47.09,0.5118
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,3,"15094","Tepetlixpa","México","MC",20500,42.51,0.5295
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,4,"15028","Chiautla","México","MC",30045,19.6,0.6598
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,1,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,0.6087
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,2,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,0.9481
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.1322
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,4,"21125","San Gregorio Atzompa","Puebla","PAN",9671,11.62,1.3373
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,1,"21211","Zaragoza","Puebla","PAN/PRI/PRD",16752,30.71,0.6199
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,2,"21072","Huehuetla","Puebla","PAN/PRI/PRD",17082,47.28,0.7105
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,3,"15072","Rayón","México","PAN/PRI/PRD",15972,22.6,0.7355
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,4,"17028","Xochitepec","Morelos","PAN/PRI/PRD",73539,92.99,0.8248
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,1,"15073","San Antonio la Isla","México","PRI/PRD",31962,25.23,0.4241
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,2,"15092","Teotihuacán","México","PRI/PRD",58507,82.03,0.6905
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,3,"21091","Juan Galindo","Puebla","PRI/PRD",9828,22.81,1.0127
"15023","Coyotepec","México","MORENA/PVEM/PT",40885,39.47,4,"15067","Otzolotepec","México","PRI/PRD",88783,113.94,1.0281
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,1,"15115","Xonacatlán","México","MC",54633,53.21,0.974
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,2,"15028","Chiautla","México","MC",30045,19.6,1.2793
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,3,"21013","Altepexi","Puebla","MC",22629,47.09,1.5522
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,4,"15094","Tepetlixpa","México","MC",20500,42.51,1.5878
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,1,"15037","Huixquilucan","México","PAN",284965,140,1.1588
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,2,"21134","San Matías Tlalancaleca","Puebla","PAN",20974,50.66,1.6363
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,3,"21050","Chichiquila","Puebla","PAN",26928,108.51,1.9089
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,4,"21122","San Felipe Teotlalcingo","Puebla","PAN",11063,39.06,2.0111
"15024","Cuautitlán","México","MORENA/PVEM/PT",178847,40.97,1,"17011","Jiutepec","Morelos","PAN/PRI/PRD",215357,55.71,0.2927
